To_Time,High,Low,Open,Close
2020-04-15 15:00:00,286.08,284.75,285.46,286.08
2020-04-15 15:30:00,286.35,283.3011,286.07,284.79
2020-04-15 16:00:00,285.1,283.93,284.8069,284.45
2020-04-16 10:00:00,288.2,285.06,287.34,285.22
2020-04-16 10:30:00,285.929,283.52,285.23,285.8598
2020-04-16 11:00:00,286.8299,284.3,285.845,286.682
2020-04-16 11:30:00,290.5952,285.81,286.65,287.672
2020-04-16 12:00:00,287.81,286.11,287.66,286.76
2020-04-16 12:30:00,287.0,283.55,286.7763,283.81
2020-04-16 13:00:00,299.8,282.35,283.7625,283.94
2020-04-16 13:30:00,284.99,283.86,283.9576,284.44
2020-04-16 14:00:00,284.88,283.26,284.44,283.56
2020-04-16 14:30:00,284.93,282.84,283.59,284.2786
2020-04-16 15:00:00,286.33,283.84,284.26,284.64
2020-04-16 15:30:00,285.1,283.77,284.6158,285.08
2020-04-16 16:00:00,287.21,284.6951,285.09,286.72
2020-04-17 10:00:00,286.95,282.76,284.71,284.04
2020-04-17 10:30:00,286.69,280.7,284.0,280.9791
2020-04-17 11:00:00,286.69,279.32,281.3342,281.73
2020-04-17 11:30:00,282.59,279.41,281.7648,279.9198
2020-04-17 12:00:00,281.88,279.67,279.91,280.62
2020-04-17 12:30:00,293.0,279.79,280.65,280.12
2020-04-17 13:00:00,281.54,280.06,280.16,281.205
2020-04-17 13:30:00,281.38,280.0,281.2,280.085
2020-04-17 14:00:00,281.02,279.6,280.0749,279.71
2020-04-17 14:30:00,286.69,278.34,279.71,278.42
2020-04-17 15:00:00,281.7607,276.86,278.4242,278.3049
2020-04-17 15:30:00,283.2743,278.035,278.31,279.9878
2020-04-17 16:00:00,282.96,279.99,279.99,282.8
2020-04-20 10:00:00,280.25,277.5612,277.76,278.27
2020-04-20 10:30:00,282.8,277.92,278.29,280.35
2020-04-20 11:00:00,281.68,280.3,280.35,280.89
2020-04-20 11:30:00,282.8,280.1,280.8809,280.26
2020-04-20 12:00:00,281.25,279.8,280.25,280.25
2020-04-20 12:30:00,282.8,279.42,280.27,279.53
2020-04-20 13:00:00,280.465,279.36,279.5333,279.578
2020-04-20 13:30:00,279.7813,278.46,279.56,279.32
2020-04-20 14:00:00,280.21,278.75,279.348,280.04
2020-04-20 14:30:00,282.8,278.38,280.03,278.5
2020-04-20 15:00:00,279.58,277.73,278.5,277.92
2020-04-20 15:30:00,279.48,277.3,277.94,278.29
2020-04-20 16:00:00,278.98,276.85,278.3,276.85
2020-04-21 10:00:00,277.26,271.82,276.28,273.18
2020-04-21 10:30:00,276.93,270.17,273.16,270.62
2020-04-21 11:00:00,270.77,267.89,270.6201,268.94
2020-04-21 11:30:00,275.0,267.36,268.92,267.81
2020-04-21 12:00:00,280.74,265.43,267.8082,267.7309
2020-04-21 12:30:00,280.74,266.4,267.7396,267.0
2020-04-21 13:00:00,275.87,266.34,267.0,267.8965
2020-04-21 13:30:00,269.555,267.66,267.91,269.43
2020-04-21 14:00:00,270.15,267.16,269.44,268.97
2020-04-21 14:30:00,276.93,268.31,268.98,270.6298
2020-04-21 15:00:00,270.865,268.1,270.6261,268.8198
2020-04-21 15:30:00,271.2571,268.0201,268.83,269.91
2020-04-21 16:00:00,271.03,268.02,269.9,268.36
2020-04-22 10:00:00,274.88,272.42,273.55,273.66
2020-04-22 10:30:00,274.4,268.37,273.66,273.23
2020-04-22 11:00:00,279.0,272.6,273.25,272.69
2020-04-22 11:30:00,273.85,272.18,272.7,273.5299
2020-04-22 12:00:00,274.03,273.31,273.4991,273.6199
2020-04-22 12:30:00,274.6,273.6101,273.62,274.22
2020-04-22 13:00:00,274.92,273.81,274.2102,274.17
2020-04-22 13:30:00,274.93,274.01,274.19,274.87
2020-04-22 14:00:00,275.9,274.51,274.8782,275.7599
2020-04-22 14:30:00,276.1,268.37,275.75,275.5601
2020-04-22 15:00:00,277.58,275.56,275.575,277.38
2020-04-22 15:30:00,277.58,274.0103,277.39,276.75
2020-04-22 16:00:00,277.98,275.71,276.755,276.1
2020-04-23 10:00:00,279.01,275.12,275.92,278.56
2020-04-23 10:30:00,280.88,276.1,278.53,280.5826
2020-04-23 11:00:00,281.75,280.58,280.6,280.72
2020-04-23 11:30:00,280.8024,276.1,280.74,280.52
2020-04-23 12:00:00,280.5886,279.13,280.53,279.68
2020-04-23 12:30:00,280.34,273.66,279.6799,280.2201
2020-04-23 13:00:00,280.3178,275.95,280.24,278.45
2020-04-23 13:30:00,280.7,273.66,278.5,277.4209
2020-04-23 14:00:00,280.95,275.55,277.4211,276.5527
2020-04-23 14:30:00,280.7739,275.1,276.5201,276.9
2020-04-23 15:00:00,278.09,276.7201,276.92,277.76
2020-04-23 15:30:00,277.9373,275.39,277.76,276.31
2020-04-23 16:00:00,276.79,274.87,276.3099,274.87
2020-04-24 10:00:00,279.49,276.98,277.25,277.45
2020-04-24 10:30:00,280.26,275.03,277.4795,279.49
2020-04-24 11:00:00,280.49,279.33,279.47,279.46
2020-04-24 11:30:00,279.48,278.0068,279.45,278.98
2020-04-24 12:00:00,279.794,278.27,278.98,278.85
2020-04-24 12:30:00,280.14,278.472,278.8699,280.12
2020-04-24 13:00:00,285.1415,275.03,280.1224,280.47
2020-04-24 13:30:00,281.0,280.2301,280.47,280.81
2020-04-24 14:00:00,281.3799,280.68,280.81,281.29
2020-04-24 14:30:00,282.0,275.03,281.285,281.27
2020-04-24 15:00:00,281.74,281.09,281.2509,281.2299
2020-04-24 15:30:00,281.98,275.03,281.21,281.9701
2020-04-24 16:00:00,283.05,281.62,281.98,282.95
2020-04-27 10:00:00,284.24,279.95,281.83,284.1782
2020-04-27 10:30:00,284.54,282.64,284.15,283.14
2020-04-27 11:00:00,283.38,281.0454,283.15,281.37
2020-04-27 11:30:00,283.33,280.7,281.34,283.14
2020-04-27 12:00:00,283.33,281.83,283.12,282.235
2020-04-27 12:30:00,282.4699,281.1,282.24,281.7609
2020-04-27 13:00:00,282.44,281.47,281.74,281.8
2020-04-27 13:30:00,281.82,280.35,281.8,281.0484
2020-04-27 14:00:00,285.0,280.56,281.05,281.7194
2020-04-27 14:30:00,282.97,281.6936,281.7,282.4878
2020-04-27 15:00:00,283.3667,282.35,282.5,282.5991
2020-04-27 15:30:00,283.18,282.33,282.59,282.5518
2020-04-27 16:00:00,283.69,282.41,282.56,283.16
2020-04-28 10:00:00,285.83,284.22,284.99,284.6948
2020-04-28 10:30:00,285.42,282.3401,285.0425,283.27
2020-04-28 11:00:00,284.15,280.6204,283.29,281.0901
2020-04-28 11:30:00,283.17,280.56,281.447,281.97
2020-04-28 12:00:00,282.36,280.94,281.5438,281.15
2020-04-28 12:30:00,281.31,279.331,281.2225,280.2253
2020-04-28 13:00:00,281.6599,279.836,279.9284,281.4682
2020-04-28 13:30:00,281.73,280.67,281.2303,280.7527
2020-04-28 14:00:00,281.4299,280.18,281.0995,281.0537
2020-04-28 14:30:00,283.17,273.71,281.1488,281.1691
2020-04-28 15:00:00,281.4995,280.45,281.3459,280.8269
2020-04-28 15:30:00,282.4,280.0,280.7551,280.7599
2020-04-28 16:00:00,280.81,278.2,280.5806,278.57
2020-04-29 10:00:00,288.05,283.89,284.92,286.91
2020-04-29 10:30:00,288.55,278.58,286.9,288.32
2020-04-29 11:00:00,289.67,287.8,288.33,287.84
2020-04-29 11:30:00,288.285,278.58,287.83,287.53
2020-04-29 12:00:00,287.89,286.5733,287.53,286.8799
2020-04-29 12:30:00,287.65,286.73,286.88,287.0928
2020-04-29 13:00:00,287.98,286.95,287.11,287.19
2020-04-29 13:30:00,288.03,287.0142,287.19,287.1501
2020-04-29 14:00:00,287.3362,286.6,287.17,287.1399
2020-04-29 14:30:00,287.7,278.58,287.111,287.3864
2020-04-29 15:00:00,288.63,287.01,287.4,288.46
2020-04-29 15:30:00,288.86,278.58,288.45,288.7
2020-04-29 16:00:00,289.33,278.58,288.7,287.83
2020-04-30 10:00:00,293.32,288.33,289.99,292.38
2020-04-30 10:30:00,293.07,287.73,292.39,292.2
2020-04-30 11:00:00,292.4562,290.35,292.21,291.55
2020-04-30 11:30:00,292.42,290.91,291.58,291.0593
2020-04-30 12:00:00,291.41,290.2,291.04,290.22
2020-04-30 12:30:00,291.2638,288.88,290.23,289.48
2020-04-30 13:00:00,290.68,288.78,289.46,290.45
2020-04-30 13:30:00,290.98,278.58,290.47,290.55
2020-04-30 14:00:00,291.45,290.4,290.54,290.915
2020-04-30 14:30:00,291.24,287.73,290.9,291.1678
2020-04-30 15:00:00,291.83,290.6206,291.16,290.9258
2020-04-30 15:30:00,292.5,287.73,290.94,291.92
2020-04-30 16:00:00,294.53,291.0,291.9199,293.91
2020-05-01 10:00:00,294.85,285.85,286.26,294.1898
2020-05-01 10:30:00,299.0,293.1293,294.19,296.1
2020-05-01 11:00:00,297.33,293.254139,296.105,296.8228
2020-05-01 11:30:00,297.3,291.82,296.8,295.06
2020-05-01 12:00:00,295.75,293.1,295.04,293.46
2020-05-01 12:30:00,293.75,291.3,293.47,291.33
2020-05-01 13:00:00,292.4,286.8,291.35,290.3787
2020-05-01 13:30:00,292.74,288.68,290.36,290.2899
2020-05-01 14:00:00,290.99,289.16,290.2899,290.5798
2020-05-01 14:30:00,293.8,289.66,290.53,291.775
2020-05-01 15:00:00,293.8,290.64,291.75,291.39
2020-05-01 15:30:00,292.56,290.53,291.41,290.9529
2020-05-01 16:00:00,291.12,288.02,290.93,289.07
2020-05-04 10:00:00,289.58,286.3013,289.17,288.705
2020-05-04 10:30:00,291.48,288.52,288.74,290.57
2020-05-04 11:00:00,290.63,289.36,290.55,290.155
2020-05-04 11:30:00,291.23,288.61,290.18,290.71
2020-05-04 12:00:00,292.1,288.6401,290.73,291.5161
2020-05-04 12:30:00,292.09,291.41,291.5281,291.67
2020-05-04 13:00:00,291.725,289.09,291.68,289.6709
2020-05-04 13:30:00,289.92,288.0,289.69,289.11
2020-05-04 14:00:00,290.76,289.12,289.12,290.7
2020-05-04 14:30:00,291.03,289.07,290.7,290.98
2020-05-04 15:00:00,291.7,289.97,290.99,291.5416
2020-05-04 15:30:00,292.73,288.26,291.53,292.48
2020-05-04 16:00:00,293.69,282.8,292.48,293.17
2020-05-05 10:00:00,298.22,294.4501,295.05,297.4401
2020-05-05 10:30:00,298.345,293.16,297.47,297.46
2020-05-05 11:00:00,298.67,282.82,297.41,298.04
2020-05-05 11:30:00,298.8,297.33,298.05,298.5235
2020-05-05 12:00:00,299.08,298.2701,298.529,298.89
2020-05-05 12:30:00,299.8,293.16,298.89,299.055
2020-05-05 13:00:00,299.5,298.53,299.06,299.32
2020-05-05 13:30:00,299.87,298.65,299.31,299.74
2020-05-05 14:00:00,300.0,299.29,299.7462,299.73
2020-05-05 14:30:00,300.67,293.16,299.73,300.67
2020-05-05 15:00:00,300.99,300.06,300.6602,300.94
2020-05-05 15:30:00,301.0,291.0428,300.94,298.89
2020-05-05 16:00:00,299.354,297.04,298.88,297.77
2020-05-06 10:00:00,302.94,300.29,300.56,302.0
2020-05-06 10:30:00,302.0,276.1,302.0,300.5899
2020-05-06 11:00:00,302.85,297.56,300.59,301.9746
2020-05-06 11:30:00,303.1,301.5,301.98,302.3892
2020-05-06 12:00:00,302.74,301.6,302.39,302.682
2020-05-06 12:30:00,303.08,302.2,302.68,302.23
2020-05-06 13:00:00,303.26,302.17,302.24,302.73
2020-05-06 13:30:00,303.18,301.08,302.73,301.72
2020-05-06 14:00:00,302.49,301.4151,301.73,301.9
2020-05-06 14:30:00,302.36,297.56,301.9,301.75
2020-05-06 15:00:00,302.67,301.48,301.75,301.835
2020-05-06 15:30:00,302.72,297.56,301.82,302.6
2020-05-06 16:00:00,302.59,300.49,302.59,300.5099
2020-05-07 10:00:00,305.17,303.06,303.2,304.56
2020-05-07 10:30:00,304.9,300.63,304.55,303.97
2020-05-07 11:00:00,304.32,301.965,303.96,302.89
2020-05-07 11:30:00,303.61,300.63,302.92,303.155
2020-05-07 12:00:00,304.38,303.03,303.17,303.94
2020-05-07 12:30:00,304.4,303.4,303.94,304.2552
2020-05-07 13:00:00,304.35,303.57,304.26,304.17
2020-05-07 13:30:00,304.38,300.63,304.17,303.8921
2020-05-07 14:00:00,304.25,303.66,303.89,303.96
2020-05-07 14:30:00,304.17,300.63,303.94,303.54
2020-05-07 15:00:00,303.89,303.2101,303.53,303.6334
2020-05-07 15:30:00,303.9,302.55,303.63,303.3267
2020-05-07 16:00:00,303.9,302.95,303.33,303.75
2020-05-08 10:00:00,306.14,304.28,305.63,304.8602
2020-05-08 10:30:00,306.28,303.74,304.9,306.25
2020-05-08 11:00:00,306.73,306.02,306.053,306.39
2020-05-08 11:30:00,306.62,305.9,306.3654,306.3369
2020-05-08 12:00:00,308.01,306.2583,306.2583,307.9703
2020-05-08 12:30:00,308.75,303.74,307.7162,308.09
2020-05-08 13:00:00,308.4731,306.23,308.0428,308.24
2020-05-08 13:30:00,308.5,307.3528,308.1054,307.605
2020-05-08 14:00:00,307.97,306.76,307.6454,307.08
2020-05-08 14:30:00,307.83,303.74,307.0133,307.7
2020-05-08 15:00:00,307.93,307.34,307.6075,307.727
2020-05-08 15:30:00,309.85,306.2587,307.72,309.5947
2020-05-08 16:00:00,310.35,303.74,309.299,310.1484
2020-05-11 10:00:00,310.5,307.23,308.12,309.84
2020-05-11 10:30:00,312.31,307.3042,309.81,312.1
2020-05-11 11:00:00,312.64,303.74,312.09,311.9273
2020-05-11 11:30:00,313.44,311.89,311.95,313.35
2020-05-11 12:00:00,313.83,313.03,313.34,313.275
2020-05-11 12:30:00,313.64,310.13,313.26,313.4878
2020-05-11 13:00:00,313.74,312.5909,313.4878,313.2421
2020-05-11 13:30:00,314.805,312.94,313.225,314.74
2020-05-11 14:00:00,315.21,314.58,314.72,314.85
2020-05-11 14:30:00,315.48,310.13,314.83,315.0645
2020-05-11 15:00:00,316.27,313.2701,315.0601,316.06
2020-05-11 15:30:00,317.05,315.75,316.06,315.9936
2020-05-11 16:00:00,316.37,314.99,315.99,315.0027
2020-05-12 10:00:00,319.1,315.75,317.92,317.52
2020-05-12 10:30:00,317.9184,315.01,317.52,317.17
2020-05-12 11:00:00,318.4,316.87,317.18,318.19
2020-05-12 11:30:00,319.13,317.95,318.22,318.19
2020-05-12 12:00:00,318.68,317.62,318.21,318.37
2020-05-12 12:30:00,318.88,317.98,318.37,318.635
2020-05-12 13:00:00,319.69,318.5522,318.6496,319.36
2020-05-12 13:30:00,319.5113,315.01,319.34,317.1221
2020-05-12 14:00:00,318.59,316.61,317.12,318.4302
2020-05-12 14:30:00,318.5266,315.01,318.44,317.5535
2020-05-12 15:00:00,317.66,316.29,317.5301,317.27
2020-05-12 15:30:00,317.5,315.01,317.27,315.46
2020-05-12 16:00:00,315.8,310.89,315.4663,311.34
2020-05-13 10:00:00,313.49,310.1,312.13,313.23
2020-05-13 10:30:00,315.34,311.41,313.23,315.13
2020-05-13 11:00:00,315.95,312.5976,315.15,312.88
2020-05-13 11:30:00,314.3934,311.07,312.8801,311.9399
2020-05-13 12:00:00,312.51,308.7601,311.94,309.25
2020-05-13 12:30:00,309.3618,303.2,309.27,306.43
2020-05-13 13:00:00,308.16,305.2924,306.47,307.22
2020-05-13 13:30:00,307.39,304.55,307.2,305.47
2020-05-13 14:00:00,306.1399,304.52,305.47,304.71
2020-05-13 14:30:00,311.41,303.82,304.72,305.68
2020-05-13 15:00:00,305.8977,303.71,305.68,303.7311
2020-05-13 15:30:00,306.0,303.27,303.7369,304.74
2020-05-13 16:00:00,308.4,303.8201,304.73,307.68
2020-05-14 10:00:00,307.045,301.53,304.66,302.59
2020-05-14 10:30:00,307.65,301.66,302.62,301.8216
2020-05-14 11:00:00,304.9131,301.58,301.83,303.6358
2020-05-14 11:30:00,306.6633,303.4276,303.66,304.3818
2020-05-14 12:00:00,306.0636,303.9,304.42,304.24
2020-05-14 12:30:00,305.07,302.94,304.26,304.24
2020-05-14 13:00:00,306.37,304.03,304.22,306.0878
2020-05-14 13:30:00,306.97,305.54,306.08,306.9298
2020-05-14 14:00:00,307.5398,305.7801,306.91,306.09
2020-05-14 14:30:00,307.65,304.97,306.09,306.4999
2020-05-14 15:00:00,306.64,304.66,306.495,305.965
2020-05-14 15:30:00,308.36,305.78,305.965,307.8419
2020-05-14 16:00:00,309.79,306.79,307.85,309.7
2020-05-15 10:00:00,304.45,300.2,300.35,303.98
2020-05-15 10:30:00,309.54,301.2,304.01,304.91
2020-05-15 11:00:00,305.8594,300.94,304.92,304.1055
2020-05-15 11:30:00,304.109,300.94,304.09,303.1926
2020-05-15 12:00:00,303.44,302.3909,303.205,303.085
2020-05-15 12:30:00,309.54,301.92,303.085,304.7
2020-05-15 13:00:00,305.38,301.76,304.7,304.95
2020-05-15 13:30:00,306.11,304.87,304.93,305.62
2020-05-15 14:00:00,305.84,304.64,305.64,305.5033
2020-05-15 14:30:00,309.54,304.6123,305.49,307.21
2020-05-15 15:00:00,307.35,293.94,307.21,306.08
2020-05-15 15:30:00,307.16,304.655,306.0999,306.8402
2020-05-15 16:00:00,307.9,306.22,306.84,307.74
2020-05-18 10:00:00,313.29,310.31,313.16,312.38
2020-05-18 10:30:00,313.81,307.71,312.38,312.61
2020-05-18 11:00:00,313.75,312.07,312.58,313.62
2020-05-18 11:30:00,314.14,313.13,313.63,313.63
2020-05-18 12:00:00,314.08,312.6122,313.635,313.98
2020-05-18 12:30:00,314.81,312.5204,313.97,314.79
2020-05-18 13:00:00,315.0,314.1316,314.79,314.8899
2020-05-18 13:30:00,316.2,307.71,314.88,316.1766
2020-05-18 14:00:00,316.1999,315.0,316.17,315.37
2020-05-18 14:30:00,315.8,307.71,315.39,315.0
2020-05-18 15:00:00,315.2,314.47,314.972,314.9282
2020-05-18 15:30:00,315.3,307.71,314.94,315.028
2020-05-18 16:00:00,316.68,314.58,315.0271,314.89
2020-05-19 10:00:00,317.6,314.75,315.03,317.48
2020-05-19 10:30:00,318.52,314.96,317.49,317.785
2020-05-19 11:00:00,318.0294,316.61,317.79,317.825
2020-05-19 11:30:00,317.96,316.85,317.81,317.7
2020-05-19 12:00:00,317.88,316.66,317.69,317.273
2020-05-19 12:30:00,317.5,315.5,317.3,316.82
2020-05-19 13:00:00,317.65,316.64,316.81,317.5378
2020-05-19 13:30:00,317.79,317.14,317.52,317.57
2020-05-19 14:00:00,317.86,307.86,317.5799,317.23
2020-05-19 14:30:00,317.59,314.96,317.23,316.58
2020-05-19 15:00:00,317.26,314.53,316.58,314.8409
2020-05-19 15:30:00,316.99,314.51,314.89,315.95
2020-05-19 16:00:00,315.94,282.8,315.94,313.01
2020-05-20 10:00:00,319.03,316.18,316.69,318.86
2020-05-20 10:30:00,319.06,313.14,318.89,317.93
2020-05-20 11:00:00,318.62,317.52,317.93,318.48
2020-05-20 11:30:00,319.52,313.14,318.48,319.41
2020-05-20 12:00:00,319.51,318.96,319.44,319.2589
2020-05-20 12:30:00,319.48,317.91,319.24,318.3633
2020-05-20 13:00:00,318.64,317.1,318.37,318.62
2020-05-20 13:30:00,318.86,317.42,318.62,317.8588
2020-05-20 14:00:00,318.58,317.72,317.8501,318.125
2020-05-20 14:30:00,318.52,313.14,318.125,317.745
2020-05-20 15:00:00,318.9511,317.56,317.75,318.8
2020-05-20 15:30:00,319.2,313.14,318.795,318.99
2020-05-20 16:00:00,319.36,313.14,318.99,319.16
2020-05-21 10:00:00,320.89,318.52,318.82,319.66
2020-05-21 10:30:00,320.04,318.18,319.68,319.0269
2020-05-21 11:00:00,319.1431,317.033,319.0101,318.34
2020-05-21 11:30:00,318.462,315.87,318.32,316.9199
2020-05-21 12:00:00,317.66,316.4858,316.91,317.09
2020-05-21 12:30:00,317.8799,317.03,317.1,317.4
2020-05-21 13:00:00,317.78,316.6276,317.4,317.6222
2020-05-21 13:30:00,318.72,317.26,317.645,318.0878
2020-05-21 14:00:00,318.67,317.76,318.08,318.36
2020-05-21 14:30:00,319.23,318.23,318.38,318.81
2020-05-21 15:00:00,319.07,317.04,318.8298,317.78
2020-05-21 15:30:00,319.23,317.688,317.77,317.86
2020-05-21 16:00:00,318.33,316.55,317.85,316.94
2020-05-22 10:00:00,317.95,315.34,315.78,317.74
2020-05-22 10:30:00,317.86,316.5,317.75,317.3021
2020-05-22 11:00:00,317.95,316.6,317.52,316.7001
2020-05-22 11:30:00,317.29,316.52,316.7,316.98
2020-05-22 12:00:00,317.69,316.74,316.97,317.43
2020-05-22 12:30:00,317.6,316.9208,317.42,317.2671
2020-05-22 13:00:00,318.0,317.21,317.27,317.4723
2020-05-22 13:30:00,318.44,317.4,317.4484,318.23
2020-05-22 14:00:00,318.3,317.5,318.24,317.85
2020-05-22 14:30:00,318.6,316.85,317.86,318.25
2020-05-22 15:00:00,318.5709,317.82,318.2325,318.22
2020-05-22 15:30:00,318.58,317.31,318.1968,317.76
2020-05-22 16:00:00,319.23,317.23,317.5918,318.81
2020-05-26 10:00:00,324.24,319.715,323.47,319.96
2020-05-26 10:30:00,321.82,318.89,319.95,321.76
2020-05-26 11:00:00,321.8,319.94,321.74,320.94
2020-05-26 11:30:00,321.45,318.89,320.94,319.8467
2020-05-26 12:00:00,323.8314,316.68,319.8179,318.865
2020-05-26 12:30:00,319.57,318.51,318.87,319.36
2020-05-26 13:00:00,323.94,316.94,319.3711,320.06
2020-05-26 13:30:00,321.37,319.29,320.0599,320.9468
2020-05-26 14:00:00,321.0787,319.8,320.96,320.1295
2020-05-26 14:30:00,320.27,318.89,320.13,319.13
2020-05-26 15:00:00,321.7389,318.49,319.13,319.265
2020-05-26 15:30:00,319.44,317.41,319.27,317.42
2020-05-26 16:00:00,318.26,316.5,317.42,316.84
2020-05-27 10:00:00,318.71,315.17,315.94,315.98
2020-05-27 10:30:00,318.07,315.0,315.99,317.724
2020-05-27 11:00:00,317.86,313.09,317.2061,314.74
2020-05-27 11:30:00,317.4052,313.72,314.3699,315.38
2020-05-27 12:00:00,317.1637,313.4,315.6016,314.83
2020-05-27 12:30:00,315.5,313.55,314.8729,314.1336
2020-05-27 13:00:00,316.9395,313.91,314.4317,315.34
2020-05-27 13:30:00,315.72,314.51,315.5185,315.4
2020-05-27 14:00:00,315.42,314.46,315.3354,315.27
2020-05-27 14:30:00,316.73,315.2044,315.2044,316.1067
2020-05-27 15:00:00,317.03,315.6,316.11,317.0
2020-05-27 15:30:00,317.34,316.34,317.0,317.0602
2020-05-27 16:00:00,318.4,316.42,317.05,318.13
2020-05-28 10:00:00,320.44,315.63,316.6,319.37
2020-05-28 10:30:00,320.75,318.11,319.4,320.71
2020-05-28 11:00:00,320.8,315.7204,320.71,320.46
2020-05-28 11:30:00,321.07,319.65,320.43,320.305
2020-05-28 12:00:00,321.72,319.77,320.3,321.6288
2020-05-28 12:30:00,321.99,321.27,321.61,321.9489
2020-05-28 13:00:00,323.0,321.71,321.945,322.45
2020-05-28 13:30:00,322.93,322.21,322.435,322.8588
2020-05-28 14:00:00,323.35,318.11,322.86,322.505
2020-05-28 14:30:00,322.855,318.11,322.4901,322.2082
2020-05-28 15:00:00,322.69,321.75,322.21,322.35
2020-05-28 15:30:00,323.44,318.11,322.335,320.165
2020-05-28 16:00:00,321.49,317.56,320.18,318.2
2020-05-29 10:00:00,320.0,317.99,319.34,318.3
2020-05-29 10:30:00,318.863,316.46,318.863,317.9317
2020-05-29 11:00:00,318.78,317.21,317.3792,318.06
2020-05-29 11:30:00,319.47,316.96,317.8352,318.32
2020-05-29 12:00:00,319.17,317.79,318.3378,319.04
2020-05-29 12:30:00,319.55,318.1008,318.9732,318.851
2020-05-29 13:00:00,319.51,317.04,318.85,319.09
2020-05-29 13:30:00,319.58,318.25,319.09,318.966
2020-05-29 14:00:00,319.16,318.25,318.98,318.85
2020-05-29 14:30:00,320.27,318.25,318.8462,319.9287
2020-05-29 15:00:00,320.0,316.53,319.9189,319.7662
2020-05-29 15:30:00,321.15,318.25,319.81,320.54
2020-05-29 16:00:00,320.88,317.46,320.7624,317.92
2020-06-01 10:00:00,320.49,317.21,317.79,320.16
2020-06-01 10:30:00,321.72,317.261,320.19,320.9686
2020-06-01 11:00:00,321.21,320.17,320.99,320.75
2020-06-01 11:30:00,320.8778,319.7,320.75,320.14
2020-06-01 12:00:00,320.8,319.928,320.13,320.7074
2020-06-01 12:30:00,320.95,320.25,320.68,320.77
2020-06-01 13:00:00,321.2,320.43,320.76,320.8959
2020-06-01 13:30:00,322.25,317.94,320.895,322.08
2020-06-01 14:00:00,322.35,321.75,322.0911,321.969
2020-06-01 14:30:00,322.14,317.94,321.97,321.66
2020-06-01 15:00:00,322.27,321.59,321.6602,322.2511
2020-06-01 15:30:00,322.35,321.44,322.25,321.99
2020-06-01 16:00:00,322.13,321.31,322.0,321.76
2020-06-02 10:00:00,322.49,320.62,320.71,321.0295
2020-06-02 10:30:00,322.3,320.965,321.04,322.0
2020-06-02 11:00:00,322.1,320.15,322.0,320.48
2020-06-02 11:30:00,321.85,287.73,320.5,319.32
2020-06-02 12:00:00,320.47,319.08,319.32,319.7289
2020-06-02 12:30:00,320.7,319.65,319.74,320.58
2020-06-02 13:00:00,321.11,320.24,320.55,321.08
2020-06-02 13:30:00,321.7,320.98,321.0799,321.65
2020-06-02 14:00:00,322.2,321.5,321.64,321.7425
2020-06-02 14:30:00,322.31,321.43,321.7578,321.99
2020-06-02 15:00:00,322.18,321.28,321.97,321.99
2020-06-02 15:30:00,322.17,321.29,321.99,321.84
2020-06-02 16:00:00,323.44,321.37,321.83,323.42
2020-06-03 10:00:00,325.0,322.42,324.66,324.4331
2020-06-03 10:30:00,324.83,323.06,324.45,323.82
2020-06-03 11:00:00,324.25,323.0,323.81,323.915
2020-06-03 11:30:00,324.59,323.57,323.91,323.93
2020-06-03 12:00:00,324.0268,323.33,323.92,323.6522
2020-06-03 12:30:00,323.71,322.3,323.65,323.0189
2020-06-03 13:00:00,323.94,322.7358,323.02,323.3285
2020-06-03 13:30:00,324.41,323.1501,323.31,324.34
2020-06-03 14:00:00,324.4,323.35,324.35,323.98
2020-06-03 14:30:00,324.65,323.34,324.01,324.155
2020-06-03 15:00:00,325.0,319.78,324.15,324.54
2020-06-03 15:30:00,325.7,324.25,324.5332,325.6875
2020-06-03 16:00:00,326.2,313.41,325.6812,325.1
2020-06-04 10:00:00,325.62,324.17,324.61,324.6969
2020-06-04 10:30:00,325.26,324.43,324.71,325.1001
2020-06-04 11:00:00,325.62,323.44,325.0703,324.6719
2020-06-04 11:30:00,324.864,322.84,324.864,323.4799
2020-06-04 12:00:00,324.5032,323.2,323.45,324.124
2020-06-04 12:30:00,325.12,323.51,324.0356,323.86
2020-06-04 13:00:00,324.1122,322.45,324.1122,322.51
2020-06-04 13:30:00,325.12,322.439,322.8267,322.75
2020-06-04 14:00:00,323.93,322.72,323.0141,323.63
2020-06-04 14:30:00,325.12,323.0498,323.6325,323.1525
2020-06-04 15:00:00,323.26,320.87,323.2477,320.8717
2020-06-04 15:30:00,321.9,320.76,321.5124,321.7399
2020-06-04 16:00:00,322.36,321.05,321.5503,322.32
2020-06-05 10:00:00,328.0,323.23,323.4,326.7889
2020-06-05 10:30:00,327.85,313.14,326.8,326.64
2020-06-05 11:00:00,328.0,326.4241,326.4241,327.9576
2020-06-05 11:30:00,329.0,322.32,327.8674,328.91
2020-06-05 12:00:00,329.8,323.59,328.88,329.6205
2020-06-05 12:30:00,330.0,323.536,329.6123,329.4299
2020-06-05 13:00:00,330.0,324.18,329.3968,329.95
2020-06-05 13:30:00,330.72,329.45,329.7448,330.65
2020-06-05 14:00:00,331.12,324.22,330.5344,330.3
2020-06-05 14:30:00,330.69,322.32,330.3014,330.02
2020-06-05 15:00:00,330.71,321.7902,330.2374,330.2589
